"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","ProductDescription","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","050","BGD","Bangladesh",2017,"Gross Imports",13641.4377251
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","051","ARM","Armenia",2017,"Gross Imports",75.49795291
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","056","BEL","Belgium",2017,"Gross Imports",86203.77128412
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","064","BTN","Bhutan",2017,"Gross Imports",14.74827142
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","068","BOL","Bolivia",2017,"Gross Imports",3.25460645
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","070","BIH","Bosnia Herzg",2017,"Gross Imports",124.62021848
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","076","BRA","Brazil",2017,"Gross Imports",70933.38073897
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","084","BLZ","Belize",2017,"Gross Imports",89.20296692
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","100","BGR","Bulgaria",2017,"Gross Imports",7176.5409732
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","104","MMR","Myanmar",2017,"Gross Imports",178.12059848
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","116","KHM","Cambodia",2017,"Gross Imports",1436.17311745
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","120","CMR","Cameroon",2017,"Gross Imports",23.6293345
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","124","CAN","Canada",2017,"Gross Imports",304806.68063332
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","136","CYM","Cayman Is",2017,"Gross Imports",23.48666682
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","144","LKA","Sri Lanka",2017,"Gross Imports",2443.61202304
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","152","CHL","Chile",2017,"Gross Imports",489.76922871
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","156","CHN","China",2017,"Gross Imports",28546807.1615951
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","170","COL","Colombia",2017,"Gross Imports",62.19419175
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","178","COG","Congo",2017,"Gross Imports",4.31569732
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","180","ZAR","Dem.Rp.Congo",2017,"Gross Imports",2.66610227
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","184","COK","Cook Is",2017,"Gross Imports",2.9425209
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","188","CRI","Costa Rica",2017,"Gross Imports",850.13887166
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","191","HRV","Croatia",2017,"Gross Imports",2649.15156627
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","196","CYP","Cyprus",2017,"Gross Imports",2.60368516
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","203","CZE","Czech Rep",2017,"Gross Imports",161665.37068591
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","208","DNK","Denmark",2017,"Gross Imports",140664.68818991
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","214","DOM","Dominican Rp",2017,"Gross Imports",3.70935968
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","218","ECU","Ecuador",2017,"Gross Imports",15.91636305
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","222","SLV","El Salvador",2017,"Gross Imports",35.34591772
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","233","EST","Estonia",2017,"Gross Imports",591.25944957
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","238","FLK","Falkland Is",2017,"Gross Imports",6.39329541
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","246","FIN","Finland",2017,"Gross Imports",80716.12139003
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","251","FRA","France+Monac",2017,"Gross Imports",1278004.60293473
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","258","PYF","Fr.Polynesia",2017,"Gross Imports",15.59536077
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","268","GEO","Georgia",2017,"Gross Imports",20.39256151
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","276","DEU","Germany",2017,"Gross Imports",3052671.71779075
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","288","GHA","Ghana",2017,"Gross Imports",12.87575812
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","300","GRC","Greece",2017,"Gross Imports",2204.58124193
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","316","GUM","Guam",2017,"Gross Imports",10.4325741
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","324","GIN","Guinea",2017,"Gross Imports",1.91709695
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","340","HND","Honduras",2017,"Gross Imports",39.04636067
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","344","HKG","Hong Kong",2017,"Gross Imports",27718.67171222
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","348","HUN","Hungary",2017,"Gross Imports",296049.08751363
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","352","ISL","Iceland",2017,"Gross Imports",317.31967051
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","360","IDN","Indonesia",2017,"Gross Imports",652481.73558346
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","364","IRN","Iran-Islam.R",2017,"Gross Imports",2887.81676145
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","368","IRQ","Iraq",2017,"Gross Imports",1.98843079
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","372","IRL","Ireland",2017,"Gross Imports",139832.27577749
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","376","ISR","Israel",2017,"Gross Imports",163492.44432983
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","381","ITA","Italy",2017,"Gross Imports",1091184.42358042
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","388","JAM","Jamaica",2017,"Gross Imports",25.83176681
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","404","KEN","Kenya",2017,"Gross Imports",27.641863
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","410","KOR","Korea Rep.",2017,"Gross Imports",3660098.88411272
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","417","KGZ","Kyrgyzstan",2017,"Gross Imports",71.49434114
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","418","LAO","Lao P.Dem.R",2017,"Gross Imports",54.77547239
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","422","LBN","Lebanon",2017,"Gross Imports",133.35861388
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","428","LVA","Latvia",2017,"Gross Imports",2005.20315913
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","440","LTU","Lithuania",2017,"Gross Imports",2970.73343372
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","442","LUX","Luxemberg",2017,"Gross Imports",6626.1112303
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","446","MAC","Macau",2017,"Gross Imports",137.97748002
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","458","MYS","Malaysia",2017,"Gross Imports",727713.82727178
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","470","MLT","Malta",2017,"Gross Imports",412.54143018
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","478","MRT","Mauritania",2017,"Gross Imports",18.53788167
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","480","MUS","Mauritius",2017,"Gross Imports",18.12771209
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","484","MEX","Mexico",2017,"Gross Imports",413106.13560763
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","490","OAS","Asia Othr.ns",2017,"Gross Imports",1962964.79637133
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","496","MNG","Mongolia",2017,"Gross Imports",1994.24449796
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","499","MNT","Montenegro",2017,"Gross Imports",1048.59853127
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","504","MAR","Morocco",2017,"Gross Imports",189.62318018
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","512","OMN","Oman",2017,"Gross Imports",4.57428249
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","520","NRU","Nauru",2017,"Gross Imports",2.36293345
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","528","NLD","Netherlands",2017,"Gross Imports",465805.75758671
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","554","NZL","New Zealand",2017,"Gross Imports",19828.79233902
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","558","NIC","Nicaragua",2017,"Gross Imports",9.83515319
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","562","NER","Niger",2017,"Gross Imports",11.24399653
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","566","NGA","Nigeria",2017,"Gross Imports",3.33485702
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","577","UNS","Afr.Other ns",2017,"Gross Imports",126.86723444
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","579","NOR","Norway,Sb,JM",2017,"Gross Imports",182192.19139952
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","583","FSM","Micronesia",2017,"Gross Imports",1.84576311
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","584","MHL","Marshall Is",2017,"Gross Imports",1.97951406
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","585","PLW","Palau",2017,"Gross Imports",1639.91148122
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","586","PAK","Pakistan",2017,"Gross Imports",131.17401503
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","591","PAN","Panama",2017,"Gross Imports",4.79720074
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","604","PER","Peru",2017,"Gross Imports",412.9337663
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","608","PHL","Philippines",2017,"Gross Imports",975836.81071145
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","616","POL","Poland",2017,"Gross Imports",163159.64521604
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","620","PRT","Portugal",2017,"Gross Imports",7037.51131904
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","634","QAT","Qatar",2017,"Gross Imports",19.14421931
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","642","ROM","Romania",2017,"Gross Imports",18065.14339559
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","643","RUS","Russian Fed",2017,"Gross Imports",1158.40806122
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","646","RWA","Rwanda",2017,"Gross Imports",21.19506721
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","659","KNA","St.Kitts-Nev",2017,"Gross Imports",2.78201976
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","682","SAU","Saudi Arabia",2017,"Gross Imports",100.55396421
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","686","SEN","Senegal",2017,"Gross Imports",6.60729693
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","688","SER","Yugoslavia",2017,"Gross Imports",1505.44719282
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","694","SLE","Sierra Leone",2017,"Gross Imports",13.78526458
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","699","IND","India",2017,"Gross Imports",215875.04980722
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","702","SGP","Singapore",2017,"Gross Imports",1774531.62514367
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","703","SVK","Slovakia",2017,"Gross Imports",44558.36215372
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","704","VNM","Viet Nam",2017,"Gross Imports",1171208.24113652
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","705","SVN","Slovenia",2017,"Gross Imports",19175.67753344
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","710","ZAF","South Africa",2017,"Gross Imports",8604.18078004
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","724","ESP","Spain",2017,"Gross Imports",135145.84757428
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","748","SWZ","Swaziland",2017,"Gross Imports",89.55963612
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","752","SWE","Sweden",2017,"Gross Imports",281329.70629883
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","757","CHE","Switz.Liecht",2017,"Gross Imports",591391.39934054
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","764","THA","Thailand",2017,"Gross Imports",3269858.98033496
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","780","TTO","Trinidad Tbg",2017,"Gross Imports",17.97612768
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","784","ARE","Untd Arab Em",2017,"Gross Imports",1652.8942401
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","788","TUN","Tunisia",2017,"Gross Imports",1375.33426866
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","792","TUR","Turkey",2017,"Gross Imports",42647.9170843
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","798","TUV","Tuvalu",2017,"Gross Imports",11.35099729
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","804","UKR","Ukraine",2017,"Gross Imports",828.80113677
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","807","MKD","TFYR Macedna",2017,"Gross Imports",79.26081297
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","818","EGY","Egypt",2017,"Gross Imports",24.22675541
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","826","GBR","Untd.Kingdom",2017,"Gross Imports",1153000.65297918
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","842","USA","USA,PR,USVI",2017,"Gross Imports",11477224.7758127
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","862","VEN","Venezuela",2017,"Gross Imports",12.34075432
"H4","392","JPN","Japan","84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","887","YEM","Yemen",2017,"Gross Imports",2.24701596
"H4","392","JPN","Japan","85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","000","WLD","World",2017,"Gross Imports",97674279.6578944
"H4","392","JPN","Japan","85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","008","ALB","Albania",2017,"Gross Imports",481.87792266
"H4","392","JPN","Japan","85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","012","DZA","Algeria",2017,"Gross Imports",3.78069352
"H4","392","JPN","Japan","85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","020","AND","Andorra",2017,"Gross Imports",2.17568212
"H4","392","JPN","Japan","85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","032","ARG","Argentina",2017,"Gross Imports",373.80715506
"H4","392","JPN","Japan","85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","036","AUS","Australia",2017,"Gross Imports",25974.14915464
"H4","392","JPN","Japan","85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","040","AUT","Austria",2017,"Gross Imports",95895.14220287
"H4","392","JPN","Japan","85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","050","BGD","Bangladesh",2017,"Gross Imports",12004.29934691
"H4","392","JPN","Japan","85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","051","ARM","Armenia",2017,"Gross Imports",141.10725225
"H4","392","JPN","Japan","85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","056","BEL","Belgium",2017,"Gross Imports",98298.52194015
"H4","392","JPN","Japan","85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","068","BOL","Bolivia",2017,"Gross Imports",56.40723398
"H4","392","JPN","Japan","85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","070","BIH","Bosnia Herzg",2017,"Gross Imports",4.61886614
"H4","392","JPN","Japan","85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","072","BWA","Botswana",2017,"Gross Imports",11.66308284
